,id,entry_id,cx,cy
3193,18748,LBB.852,5049609.818370548,3871795.522129167
3194,18749,LBB.853,5044982.907688319,3872342.590431108
3195,18753,LBB.857,5056662.843155555,3862455.497135304
3196,18754,LBB.858,5056351.854665833,3859751.8341429257
3197,18755,LBB.859,5055425.106677481,3857715.0744756167
3198,18756,LBB.860,4884067.598890595,4050090.5673708706
3199,18750,LBB.854,5046098.144685033,3870209.160439923
3200,18751,LBB.855,5051127.828793929,3866358.374879541
3201,18760,LBB.864,4903220.772835622,4055164.052230557
3202,18761,LBB.865,4910869.36453353,4051168.460442569
3203,18762,LBB.866,4911880.584912548,4048714.3990726164
3204,18763,LBB.867,4925093.397606177,4036972.4516622517
3205,18764,HOC.1040,5050327.097051027,3786458.862250079
3206,18765,HOC.1038,5048977.909148836,3785668.8964926293
3207,18766,HOC.1041,5049963.8510682965,3786029.004672015
3208,18767,HOC.1491,5032906.722358515,3710170.1525389818
3209,18768,HOC.1511,5060600.98677185,3724093.4978960706
3210,18769,HOC.1042,5053821.155044802,3786475.791218337
3211,18770,HOC.1021,5050909.212890721,3791204.74880662
3212,18771,HOC.1022,5044691.484844324,3789805.7498777895
3213,18776,HOC.1003,5042584.277049629,3769996.8627675343
3214,18777,HOC.1004,5043239.748884585,3769214.7928948323
3215,18778,HOC.1005,5043153.156255043,3768991.9173890254
3216,18779,HOC.1006,5043736.729775292,3768532.1278136712
3217,18780,HOC.1007,5041293.148009591,3764785.629295628
3218,18781,HOC.1008,5044321.2135915365,3792123.8796256115
3219,18782,HOC.1009,5044661.671093907,3792392.8847627235
3220,18783,HOC.1029,5047334.0734696975,3788706.1115622525
3221,18814,HOC.1046,5047417.409932724,3784705.8500311016
3222,18784,HOC.1010,5046051.532716959,3792499.1267166724
3223,18785,HOC.1011,5046278.498374425,3792223.288302454
3224,18786,HOC.1012,5047890.543432801,3791929.5437887735
3225,18787,HOC.1013,5043821.167998087,3791350.6873036786
3226,18788,HOC.1014,5045116.733500968,3790982.8774181237
3227,18789,HOC.1030,5047430.051788868,3788067.5704808217
3228,18790,HOC.1015,5045637.983189732,3791007.5765733034
3229,18791,HOC.1016,5046844.971653829,3790866.97401642
3230,18792,HOC.1055,5048946.138699954,3782988.430417894
3231,18793,HOC.1017,5047472.680273473,3791119.5612076246
3232,18794,HOC.1018,5048236.326692648,3790860.964695679
3233,18795,HOC.1019,5050403.033207834,3790880.8803143944
3234,18796,HOC.1020,5048814.925782661,3789397.976529402
3235,18797,HOC.1023,5045352.649809724,3790074.4441549852
3236,18798,HOC.1024,5045527.572108464,3788835.575066165
3237,18799,HOC.1025,5045504.491346891,3789449.553021086
3238,18800,HOC.1026,5047670.892975299,3789660.368863505
3239,18801,HOC.1027,5046211.88992958,3788785.39762278
3240,18802,HOC.1028,5046777.588019003,3788842.120275755
3241,18803,HOC.1031,5046378.712363087,3787703.776227586
3242,18805,HOC.1033,5052304.892141647,3787919.9920219076
3243,18806,HOC.1034,5047733.873556209,3786639.489782427
3244,18808,HOC.1035,5048276.71655124,3786546.03557738
3245,18809,HOC.1036,5049779.911702541,3786506.002559363
3246,18810,HOC.1037,5048738.3133606175,3785953.9456690033
3247,18811,HOC.1043,5052215.07843672,3785774.3494546353
3248,18812,HOC.1044,5052017.694481343,3785305.9553899076
3249,18813,HOC.1045,5049229.619217258,3785371.310306389
3250,18820,HOC.1051,5049539.648845912,3784818.9676280133
3251,18815,HOC.1047,5047035.995323859,3783198.451558318
3252,18816,HOC.1048,5047665.242216456,3783693.926612353
3253,18817,HOC.1061,5053503.682343134,3782172.8831328624
3254,18818,HOC.1049,5048371.578898477,3783524.8755383687
3255,18819,HOC.1050,5046691.997810026,3782549.8027556045
3256,18822,HOC.1053,5050771.795159492,3784286.517552133
3257,18824,HOC.1057,5052178.273385333,3783730.9791886485
3258,18825,HOC.1058,5051842.593501565,3783153.5608095443
3259,18827,HOC.1060,5053505.568037017,3783054.5045070644
3260,18828,HOC.1192,5069394.687038149,3777936.4816080616
3261,18829,HOC.1062,5054459.8882434415,3782321.43765383
3262,18830,HOC.1063,5051887.153438977,3781860.520315844
3263,18831,HOC.1064,5050102.890331494,3781254.5391463316
3264,18964,HOC.1189,5067080.391000044,3778571.532306486
3265,18832,HOC.1065,5051664.452524973,3781252.341887845
3266,18833,HOC.1066,5052197.915560744,3781573.8662797427
3267,18834,HOC.1067,5052545.565929348,3781736.6741586565
3268,18835,HOC.1068,5052296.305315604,3781112.0401188494
3269,18837,HOC.1070,5053784.184472619,3781141.3778303186
3270,18839,HOC.1072,5051189.304759676,3779520.4554527462
3271,18840,HOC.1073,5045152.458822293,3777517.203107681
3272,18841,HOC.1074,5045580.415274872,3777182.96569204
3273,18842,HOC.1075,5046593.229563246,3776085.437952661
3274,18843,HOC.1198,5072368.488103557,3777192.3395525105
3275,18844,HOC.1076,5047065.315665772,3775739.9110107124
3276,18845,HOC.1077,5048291.203451973,3774878.529125304
3277,18846,HOC.1078,5048985.535691359,3774274.5556790605
3278,18847,HOC.1079,5051197.974639428,3774776.2925715134
3279,19007,HOC.1240,5061060.341511917,3768708.8506632964
3280,18848,HOC.1080,5049331.589713888,3773952.4066062984
3281,18849,HOC.1081,5049874.073700392,3773194.783614532
3282,18850,HOC.1082,5050518.558418129,3772777.7048978196
3283,18851,HOC.1083,5050715.8431255305,3772649.9088245765
3284,18852,HOC.1218,5068004.2473724,3773011.7943236907
3285,18854,HOC.1085,5053025.928469121,3771553.716228724
3286,18855,HOC.1086,5046074.712801944,3772331.569930311
3287,18856,HOC.1087,5046460.707273744,3769550.708132489
3288,18861,HOC.1092,5048189.772623551,3765888.3000876657
3289,18862,HOC.1093,5048544.721450896,3765736.921801725
3290,18863,HOC.1094,5047281.798784901,3764999.075279018
3291,18864,HOC.1095,5048158.7167480085,3765236.824004961
3292,18866,HOC.1097,5051103.343260924,3767944.6827383256
3293,18867,HOC.1098,5050176.480395804,3765290.404884694
3294,18868,HOC.1099,5050508.475680687,3764929.790107271
3295,18869,HOC.1123,5056027.6577475825,3780694.3459891095
3296,18878,HOC.1138,5056693.550023931,3781152.607868229
3297,18870,HOC.1100,5053994.884803854,3793058.7894446114
3298,18871,HOC.1101,5056418.328979428,3791980.8579934356
3299,18872,HOC.1102,5056593.780468363,3791486.373050385
3300,18873,HOC.1103,5063368.169003393,3793543.438975533
3301,18874,HOC.1104,5063712.303154758,3794266.6348950947
3302,18875,HOC.1105,5059442.93656878,3789799.8885606476
3303,18876,HOC.1106,5059454.596185273,3788934.5208293726
3304,18877,HOC.1107,5059133.257402381,3788991.977940667
3305,19008,HOC.1241,5061334.082481421,3768453.7993873563
3306,18879,HOC.1108,5059587.314303508,3788447.194280432
3307,18880,HOC.1109,5060820.62349812,3788411.851086864
3308,18881,HOC.1110,5060858.5971972095,3788165.3747261553
3309,18882,HOC.1111,5060531.448165992,3787880.341689082
3310,18883,HOC.1112,5060288.163946255,3786705.26482879
3311,18884,HOC.1113,5062572.519382955,3790434.702926853
3312,18885,HOC.1114,5064451.402106936,3790561.709194463
3313,18886,HOC.1115,5066261.479777495,3790997.4460356366
3314,18887,HOC.1116,5065418.219536006,3789702.865271642
3315,18888,HOC.1117,5065580.042074236,3788741.9691341254
3316,18889,HOC.1118,5065220.090625038,3786882.028598726
3317,18890,HOC.1119,5065653.603908378,3787236.3170531187
3318,18891,HOC.1120,5064950.515050451,3785586.6702991948
3319,18892,HOC.1121,5055914.701352381,3782266.6936364546
3320,20000,UOK.025,4941311.3175873635,3767720.55470378
3321,18893,HOC.1122,5055543.252791698,3781466.9980389294
3322,18894,HOC.1124,5055786.764121953,3779083.327579697
3323,18895,HOC.1125,5055027.7657014355,3778019.66459098
3324,18896,HOC.1126,5054566.892888654,3777638.504880016
3325,18897,HOC.1127,5054573.468916881,3777301.825437739
3326,18898,HOC.1128,5054312.025949547,3776895.566239381
3327,18900,HOC.1130,5058492.716259119,3783367.4007322225
3328,18901,HOC.1131,5059193.726523241,3783825.6446796884
3329,18902,HOC.1132,5060998.535663926,3784581.602382823
3330,18903,HOC.1133,5060620.939268258,3784047.627318659
3331,18904,HOC.1134,5061474.425934482,3783118.7733728583
3332,18906,HOC.1136,5062214.769928117,3782656.6908346405
3333,18907,HOC.1137,5061984.443494473,3782472.790819734
3334,18908,HOC.1242,5061153.710888228,3768062.333248468
3335,18923,HOC.1152,5069067.791235938,3787319.0277723796
3336,18909,HOC.1139,5057481.570854626,3780808.592612748
3337,18910,HOC.1140,5058851.481675123,3780093.3428544085
3338,18911,HOC.1141,5059574.946686629,3779536.2606747
3339,18912,HOC.1142,5059106.146178089,3778490.5893187746
3340,18913,HOC.1143,5057457.691463303,3778382.048494697
3341,18914,HOC.1144,5060320.875416097,3778786.536948511
3342,18917,HOC.1147,5061025.492642369,3778269.570810572
3343,18918,HOC.1148,5063164.296627741,3780896.8237966085
3344,18919,HOC.1149,5062636.152560677,3780507.289352773
3345,18920,HOC.1150,5067364.147523632,3787033.501330534
3346,18921,HOC.1225,5072500.70232505,3774725.146137364
3347,18922,HOC.1151,5066786.761866362,3786738.9486495904
3348,18947,HOC.1191,5068474.000949587,3777636.2121358532
3349,18924,HOC.1153,5070083.854737526,3786858.552226441
3350,18925,HOC.1154,5066445.280634376,3784654.7232486354
3351,18926,HOC.1155,5065348.049724207,3783957.943312849
3352,18927,HOC.1156,5065717.190383755,3783006.1044735983
3353,18928,HOC.1157,5069734.119588949,3784461.419083224
3354,18929,HOC.1158,5068305.426072629,3783434.5195523347
3355,18948,HOC.1175,5060122.171565726,3776180.4849874424
3356,18949,HOC.1176,5059163.5178137245,3776055.577567437
3357,18930,HOC.1159,5069043.798293838,3782858.7636716426
3358,18931,HOC.1160,5069828.903760513,3781869.0154436682
3359,18932,HOC.1161,5070182.407764228,3781439.3288229257
3360,18933,HOC.1162,5069554.647699892,3780980.027614332
3361,18934,HOC.1163,5073272.485182173,3785365.249196272
3362,18935,HOC.1168,5081039.118883617,3783707.6347751906
3363,18962,HOC.1223,5071148.430857548,3774205.922819028
3364,18936,HOC.1164,5075499.307729034,3784534.915790555
3365,18937,HOC.1165,5077533.800585063,3784486.904113013
3366,18938,HOC.1166,5078190.160957831,3782975.3620998273
3367,18939,HOC.1167,5079161.75834598,3783592.6033539968
3368,18940,HOC.1190,5068168.13149055,3777943.482749441
3369,18941,HOC.1169,5081811.28108731,3783666.907941616
3370,18942,HOC.1170,5081637.270709252,3783300.1602288377
3371,18943,HOC.1171,5082995.271896172,3785670.3165744194
3372,18944,HOC.1172,5056603.582266449,3775244.845986316
3373,18945,HOC.1173,5058585.753064266,3776907.975989945
3374,18946,HOC.1174,5059389.240728356,3776526.8806390087
3375,20001,UOK.027,4951010.537488358,3759497.2338871663
3376,18950,HOC.1177,5059544.70836669,3775734.376878985
3377,18951,HOC.1178,5059993.17565372,3775535.5734293526
3378,18955,HOC.1182,5059361.390157624,3773387.452798597
3379,18956,HOC.1183,5058013.6820649905,3772354.7423099778
3380,18957,HOC.1184,5064868.451162475,3777908.3938923813
3381,18958,HOC.1185,5062887.859866096,3776749.515885814
3382,18959,HOC.1186,5065224.540780158,3777153.606443433
3383,18960,HOC.1187,5063865.770045994,3776095.041340173
3384,18961,HOC.1222,5070877.065429663,3773803.30526846
3385,18966,HOC.1194,5071496.448941342,3778826.020387274
3386,18967,HOC.1195,5071952.324549515,3779600.71996729
3387,18968,HOC.1196,5072867.7396938205,3778708.4178050025
3388,18969,HOC.1197,5072040.286015365,3778347.47158954
3389,18970,HOC.1199,5075328.822477523,3778818.3128140066
3390,18971,HOC.1200,5074902.510736604,3778656.4063093388
3391,18972,HOC.1201,5075535.25371939,3778216.1309931916
3392,18973,HOC.1202,5074952.769200649,3777657.1878378754
3393,18974,HOC.1203,5075236.230939002,3777652.1631506435
3394,18975,HOC.1204,5075647.985338819,3777277.4033980966
3395,18976,HOC.1224,5071485.478342274,3774564.226076994
3396,18977,HOC.1219,5067752.848211894,3772597.1824883423
3397,18984,HOC.1210,5081593.810344146,3777509.664884947
3398,18985,HOC.1211,5066432.639479187,3774861.753558365
3399,18978,HOC.1205,5077587.330553891,3778643.6118786717
3400,18979,HOC.1206,5080247.307156557,3780402.2902719188
3401,18980,HOC.1207,5079663.484366957,3779553.057621062
3402,18981,HOC.1208,5079567.556048606,3779135.417973371
3403,18982,HOC.1209,5079823.8684476875,3778394.544219383
3404,18983,HOC.1233,5055003.95077138,3770327.8764894274
3405,18986,HOC.1212,5066055.233803291,3774566.3866748433
3407,18988,HOC.1214,5068203.829696617,3774226.862958805
3408,18989,HOC.1215,5065655.472522593,3772787.0023290217
3409,18990,HOC.1216,5065810.48391852,3771382.9640688505
3410,18991,HOC.1217,5066182.5710056005,3771374.847686279
3411,18992,HOC.1220,5069603.792305341,3773684.9518068167
3412,18993,HOC.1221,5070266.214842759,3773725.1570589608
3413,18994,HOC.1226,5072864.140917787,3775596.2472222066
3414,18995,HOC.1227,5073141.731262713,3775302.1373260296
3415,18996,HOC.1228,5073138.256659706,3774541.580699564
3416,18997,HOC.1229,5073748.445755474,3775813.5227386802
3417,18999,HOC.1231,5055086.165151902,3769995.4193210336
3418,19000,HOC.1232,5055111.721126398,3770652.7023710534
3419,19001,HOC.1234,5055405.161336953,3770415.748082473
3420,19006,HOC.1239,5059913.951061686,3768900.2928906935
3421,19009,HOC.1243,5061373.986047913,3767270.0863369964
3422,19010,HOC.1244,5062499.299949787,3767170.911042626
3423,19011,HOC.1245,5062749.751592073,3767252.9978170292
3424,19012,HOC.1246,5063660.439849744,3766562.208006495
3425,19013,HOC.1247,5063575.4270304805,3766440.305878007
3426,19014,HOC.1248,5064344.4697567215,3766194.768699614
3427,19015,HOC.1249,5064371.753087909,3765925.897715836
3428,19016,HOC.1250,5064913.500723755,3765909.2522344533
3429,19017,HOC.1251,5065071.650077527,3765569.3865353204
3430,19018,HOC.1252,5065606.545037617,3765406.542325071
3431,19019,HOC.1253,5072890.810573851,3764003.0603767415
3432,19020,HOC.1254,5067850.663733091,3770904.1532270997
3433,19021,HOC.1255,5068217.005372275,3770116.191054449
3434,19022,HOC.1256,5068502.239241379,3769876.6787487087
3435,19023,HOC.1257,5069281.091299527,3770102.972440336
3436,19024,HOC.1258,5069226.520206386,3769461.845246309
3437,19025,HOC.1259,5069554.084219707,3769280.060396971
3438,19026,HOC.1260,5070246.6038736,3768117.013175712
3439,19027,HOC.1261,5070876.221368204,3770254.620785999
3440,19028,HOC.1262,5070813.934338168,3771927.136733742
3441,20006,ANE.003,5257040.804607227,3840652.833276177
3442,19029,HOC.1267,5074948.170841338,3770708.140343284
3443,19030,HOC.1268,5076043.36534191,3770275.4699162547
3444,19031,HOC.1263,5071960.458270791,3771686.4266916434
3445,19032,HOC.1264,5073594.344568962,3771094.683289327
3446,19033,HOC.1265,5073850.416713204,3771629.970269167
3447,19051,HOC.1284,5081533.528879048,3770881.625468273
3448,19034,HOC.1266,5075200.4503419055,3771043.3634537105
3449,19035,HOC.1269,5075337.9053830085,3770067.706775303
3450,19036,HOC.1270,5076857.018265071,3772253.98588962
3451,19037,HOC.1271,5076586.095677979,3772049.563864982
3452,19038,HOC.1272,5077314.094803035,3772472.959823744
3453,19039,HOC.1273,5077972.5418037195,3772759.5499110157
3454,19040,HOC.1274,5077823.272934056,3770458.9482636726
3455,19041,HOC.1275,5078311.018690357,3773218.5860553687
3456,19042,HOC.1276,5079116.180740332,3774186.534988659
3457,20007,ANE.004,5268171.740160048,3836760.390302835
3458,19043,HOC.1277,5079613.687152904,3774415.8787657823
3459,19044,HOC.1278,5079691.324116216,3775070.7993352553
3460,19045,HOC.1288,5073440.782345472,3767885.918144559
3461,19046,HOC.1279,5080170.949104803,3775673.666571964
3462,19047,HOC.1280,5080808.301589009,3775334.444721857
3463,19048,HOC.1281,5081409.352860155,3775763.7969275173
3464,19049,HOC.1282,5081708.793489514,3774965.416782219
3465,19050,HOC.1283,5080871.465651137,3770981.785146855
3466,19052,HOC.1285,5084244.557996375,3774458.082836627
3467,19053,HOC.1286,5085381.403561857,3773977.392821234
3468,19054,HOC.1287,5086330.741111468,3772544.8027606583
3469,19055,HOC.1289,5074121.939861448,3767994.5071496097
3470,19056,HOC.1290,5074693.670414751,3768242.82641129
3471,19057,HOC.1291,5075373.734546493,3767806.5646453053
3472,19058,HOC.1292,5075649.131441364,3767583.13976443
3473,19059,HOC.1293,5078807.632435627,3768430.7034019846
3474,19069,HOC.1303,5086792.806572081,3770232.2038017553
3475,19060,HOC.1294,5079744.329586859,3768457.194646534
3476,19061,HOC.1295,5079565.903071481,3767922.4168358305
3477,19062,HOC.1296,5078734.205229801,3766740.624925996
3478,19063,HOC.1297,5079920.786382337,3766762.5304665654
3479,19064,HOC.1298,5081573.766981588,3768698.4522256707
3480,19065,HOC.1299,5081763.091167223,3768298.5821236135
3481,19066,HOC.1300,5081882.181205394,3767913.119682229
3482,19067,HOC.1301,5082250.951458717,3767430.165070424
3483,19068,HOC.1302,5082476.450758398,3767108.7477325946
3484,19070,HOC.1304,5087418.533686239,3769479.456789494
3485,19071,HOC.1305,5086671.113587518,3768661.224262469
3486,19072,HOC.1314,5076808.640320608,3763747.516579569
3487,19073,HOC.1322,5016107.853537786,3753617.1452902835
3489,19075,HOC.1307,5067297.928558493,3764093.9075057227
3490,19076,HOC.1308,5068644.886911456,3763956.5902876337
3491,19077,HOC.1309,5071625.260691852,3765251.0082509783
3492,19078,HOC.1310,5072117.687292904,3764000.644547552
3493,19079,HOC.1311,5072894.6744399695,3764002.340548068
3494,19080,HOC.1312,5075379.710598986,3764938.2604843914
3495,19081,HOC.1313,5075126.823446243,3764471.1175875035
3496,19082,HOC.1315,5081945.032256607,3763657.765535858
3497,19083,HOC.1316,5083438.107928421,3763975.870341753
3498,19084,HOC.1317,5084587.268713094,3766199.7229829417
3499,19085,HOC.1318,5084834.794913329,3766240.309284768
3500,20008,ANE.005,5269561.468658548,3839545.537587186
3501,19086,HOC.1319,5019595.834194871,3761650.412407147
3502,19087,HOC.1320,5020935.012935373,3762330.4327695235
3503,19088,HOC.1321,5020410.13351232,3757945.7877688366
3504,19089,HOC.1323,5015242.610124463,3751509.6145604947
3505,19090,HOC.1324,5023873.813840758,3753243.766850348
3506,19091,HOC.1325,5026119.861620617,3760804.8686681846
3507,19100,HOC.1333,5025242.795727624,3743289.3916781433
3508,19123,HOC.1355,5056735.540322578,3753260.9230655823
3509,19092,HOC.1326,5026261.623191598,3759448.479050576
3510,19093,HOC.1327,5030411.406830037,3753030.0230019423
3511,19094,HOC.1328,5033076.165197037,3751016.5099482983
3512,19095,HOC.1329,5032524.26441664,3751608.148711757
3513,19096,HOC.1362,5039043.649865719,3746169.139335281
